,TeamID,Season,games,totalMargin,Wins,Losses,Points,FG,FGA,FG3,FGA3,FT,FTA,OR,DR,Ast,To,Stl,Blk,Pf
0,3113.0,2010.0,30,2.8333333333333335,17,13,62.56666666666667,22.9,54.96666666666667,2.7666666666666666,9.5,14.0,20.4,14.4,22.766666666666666,13.233333333333333,19.433333333333334,9.066666666666666,4.2,18.566666666666666
0,3114.0,2010.0,32,14.4375,26,6,66.84375,25.46875,56.78125,3.5,11.0,12.40625,17.78125,11.53125,23.15625,15.40625,12.25,9.0625,2.3125,16.71875
0,3115.0,2010.0,30,-9.733333333333333,8,22,63.36666666666667,21.933333333333334,58.5,4.166666666666667,16.066666666666666,15.333333333333334,22.833333333333332,14.933333333333334,23.5,11.733333333333333,22.633333333333333,10.066666666666666,3.0,23.266666666666666
0,3116.0,2010.0,30,-2.433333333333333,12,18,64.93333333333334,24.2,60.333333333333336,5.466666666666667,18.0,11.066666666666666,16.033333333333335,13.1,24.966666666666665,12.633333333333333,18.333333333333332,9.3,4.333333333333333,17.433333333333334
0,3117.0,2010.0,30,-4.1,12,18,65.03333333333333,23.533333333333335,62.2,3.466666666666667,11.566666666666666,14.5,22.166666666666668,15.966666666666667,24.9,11.566666666666666,18.733333333333334,9.433333333333334,4.0,17.233333333333334
0,3119.0,2010.0,24,-6.458333333333333,8,16,52.291666666666664,19.166666666666668,53.541666666666664,4.625,16.916666666666668,9.333333333333334,13.875,12.208333333333334,23.541666666666668,9.875,17.208333333333332,6.458333333333333,3.125,16.416666666666668
0,3120.0,2010.0,31,-0.3225806451612903,15,16,61.83870967741935,23.741935483870968,56.774193548387096,3.903225806451613,12.193548387096774,10.451612903225806,17.774193548387096,15.483870967741936,24.29032258064516,13.483870967741936,16.93548387096774,5.967741935483871,5.129032258064516,14.774193548387096
0,3122.0,2010.0,32,-5.59375,15,17,66.1875,22.90625,59.15625,4.15625,15.40625,16.21875,23.625,14.53125,26.25,10.15625,18.28125,7.25,2.90625,17.40625
0,3123.0,2010.0,31,-0.2903225806451613,14,17,67.06451612903226,24.451612903225808,58.29032258064516,6.096774193548387,18.419354838709676,12.064516129032258,16.838709677419356,13.161290322580646,25.322580645161292,13.774193548387096,18.967741935483872,7.67741935483871,3.032258064516129,18.580645161290324
0,3124.0,2010.0,32,15.25,23,9,72.09375,26.09375,56.34375,2.46875,8.65625,17.4375,24.0,12.1875,31.0625,14.6875,16.875,6.96875,7.25,14.125
0,3125.0,2010.0,29,-1.5517241379310345,14,15,64.6896551724138,21.517241379310345,59.44827586206897,7.241379310344827,23.17241379310345,14.413793103448276,20.482758620689655,12.310344827586206,27.20689655172414,12.724137931034482,14.862068965517242,6.0,3.586206896551724,17.75862068965517
0,3126.0,2010.0,28,-7.071428571428571,13,15,60.464285714285715,20.857142857142858,56.67857142857143,2.9285714285714284,9.035714285714286,15.821428571428571,24.285714285714285,13.25,25.464285714285715,10.928571428571429,19.714285714285715,8.178571428571429,2.607142857142857,17.964285714285715
0,3127.0,2010.0,30,-2.3666666666666667,11,19,61.46666666666667,22.3,58.46666666666667,7.066666666666666,19.533333333333335,9.8,15.433333333333334,13.733333333333333,23.933333333333334,11.533333333333333,15.633333333333333,7.666666666666667,2.533333333333333,15.9
0,3129.0,2010.0,30,2.1666666666666665,18,12,70.16666666666667,25.033333333333335,62.666666666666664,5.166666666666667,17.666666666666668,14.933333333333334,21.366666666666667,14.733333333333333,26.766666666666666,11.833333333333334,17.1,9.333333333333334,4.0,18.2
0,3130.0,2010.0,32,3.59375,17,15,69.0,25.6875,58.21875,5.875,17.71875,11.75,15.3125,13.3125,24.75,15.09375,18.03125,6.0,3.25,16.21875
0,3131.0,2010.0,30,0.06666666666666667,16,14,64.83333333333333,22.1,59.56666666666667,6.666666666666667,19.766666666666666,13.966666666666667,20.633333333333333,11.333333333333334,27.066666666666666,12.9,15.2,7.8,3.2333333333333334,16.6
0,3132.0,2010.0,33,13.606060606060606,27,6,73.72727272727273,24.96969696969697,58.36363636363637,8.272727272727273,21.545454545454547,15.515151515151516,20.454545454545453,12.909090909090908,24.727272727272727,14.727272727272727,15.636363636363637,8.363636363636363,3.393939393939394,16.151515151515152
0,3133.0,2010.0,29,-0.5862068965517241,16,13,62.93103448275862,23.413793103448278,55.48275862068966,5.344827586206897,16.75862068965517,10.758620689655173,18.17241379310345,14.137931034482758,27.0,14.10344827586207,21.517241379310345,8.03448275862069,5.103448275862069,19.137931034482758
0,3135.0,2010.0,28,-10.964285714285714,8,20,53.32142857142857,18.892857142857142,58.25,3.857142857142857,16.357142857142858,11.678571428571429,16.75,14.142857142857142,23.214285714285715,9.25,18.642857142857142,9.607142857142858,2.6785714285714284,18.642857142857142
0,3136.0,2010.0,29,-1.7586206896551724,13,16,63.58620689655172,21.482758620689655,57.206896551724135,6.0344827586206895,17.724137931034484,14.586206896551724,21.344827586206897,14.758620689655173,26.655172413793103,13.620689655172415,20.448275862068964,6.689655172413793,3.3793103448275863,17.93103448275862
0,3137.0,2010.0,19,-9.368421052631579,3,16,52.63157894736842,20.0,50.0,3.0526315789473686,10.421052631578947,9.578947368421053,15.473684210526315,12.31578947368421,24.94736842105263,11.736842105263158,22.473684210526315,6.631578947368421,3.8947368421052633,17.31578947368421
0,3138.0,2010.0,30,-5.3,7,23,62.63333333333333,22.633333333333333,56.43333333333333,5.233333333333333,16.233333333333334,12.133333333333333,17.9,14.8,24.8,13.166666666666666,20.9,8.033333333333333,4.333333333333333,16.033333333333335
0,3139.0,2010.0,32,8.3125,23,9,67.78125,24.53125,56.1875,5.21875,16.9375,13.5,19.0625,11.71875,24.65625,14.0,16.25,9.375,2.71875,15.8125
0,3140.0,2010.0,29,7.827586206896552,20,9,65.13793103448276,24.586206896551722,57.793103448275865,6.896551724137931,19.413793103448278,9.068965517241379,13.758620689655173,12.96551724137931,24.79310344827586,16.586206896551722,17.103448275862068,9.275862068965518,3.3793103448275863,17.96551724137931
0,3141.0,2010.0,29,-2.3793103448275863,12,17,72.20689655172414,24.448275862068964,60.724137931034484,7.517241379310345,23.79310344827586,15.793103448275861,21.137931034482758,13.068965517241379,22.06896551724138,13.448275862068966,18.82758620689655,11.620689655172415,1.6896551724137931,18.482758620689655
0,3142.0,2010.0,29,4.931034482758621,18,11,71.75862068965517,26.724137931034484,59.55172413793103,5.758620689655173,14.827586206896552,12.551724137931034,18.862068965517242,13.241379310344827,27.17241379310345,18.310344827586206,17.448275862068964,7.724137931034483,2.0,18.379310344827587
0,3143.0,2010.0,31,4.193548387096774,18,13,65.41935483870968,24.032258064516128,60.96774193548387,4.0,15.32258064516129,13.35483870967742,20.322580645161292,17.193548387096776,24.032258064516128,11.03225806451613,16.06451612903226,7.903225806451613,3.4516129032258065,16.322580645161292
0,3144.0,2010.0,29,-3.103448275862069,13,16,64.65517241379311,23.551724137931036,58.275862068965516,4.275862068965517,14.068965517241379,13.275862068965518,20.17241379310345,14.689655172413794,25.689655172413794,13.89655172413793,20.689655172413794,8.96551724137931,2.413793103448276,18.689655172413794
0,3145.0,2010.0,31,-2.5483870967741935,12,19,55.516129032258064,19.580645161290324,55.935483870967744,7.032258064516129,21.225806451612904,9.32258064516129,13.129032258064516,11.483870967741936,22.838709677419356,11.741935483870968,16.548387096774192,8.225806451612904,2.064516129032258,17.774193548387096
0,3146.0,2010.0,25,4.48,17,8,72.72,23.0,59.04,6.24,20.88,20.48,27.4,14.88,27.76,11.48,17.88,7.96,3.16,17.28
0,3147.0,2010.0,29,-26.551724137931036,2,27,47.758620689655174,16.17241379310345,47.55172413793103,4.758620689655173,15.655172413793103,10.655172413793103,15.89655172413793,10.96551724137931,20.724137931034484,9.689655172413794,26.0,6.482758620689655,3.2758620689655173,18.482758620689655
0,3148.0,2010.0,30,-1.0333333333333334,12,18,59.766666666666666,21.333333333333332,55.53333333333333,4.733333333333333,16.133333333333333,12.366666666666667,18.333333333333332,13.9,25.933333333333334,12.866666666666667,19.566666666666666,7.6,4.733333333333333,16.966666666666665
0,3149.0,2010.0,27,0.037037037037037035,14,13,64.74074074074075,21.40740740740741,57.51851851851852,8.62962962962963,27.37037037037037,13.296296296296296,19.14814814814815,12.74074074074074,23.925925925925927,10.962962962962964,18.22222222222222,8.481481481481481,1.7407407407407407,17.37037037037037
0,3150.0,2010.0,30,2.966666666666667,17,13,62.7,23.266666666666666,60.5,3.7,12.466666666666667,12.466666666666667,18.7,15.7,25.1,13.433333333333334,18.866666666666667,9.766666666666667,3.566666666666667,17.166666666666668
0,3151.0,2010.0,32,5.65625,24,8,67.28125,22.75,56.46875,7.71875,22.0625,14.0625,19.625,12.15625,28.78125,12.59375,15.75,6.875,1.8125,14.21875
0,3152.0,2010.0,27,-5.0,9,18,61.77777777777778,22.296296296296298,54.0,6.0,15.407407407407407,11.185185185185185,17.14814814814815,12.407407407407407,22.22222222222222,15.37037037037037,20.77777777777778,10.185185185185185,3.3703703703703702,17.85185185185185
0,3153.0,2010.0,29,-3.1724137931034484,12,17,56.689655172413794,20.137931034482758,52.172413793103445,5.068965517241379,15.96551724137931,11.344827586206897,16.137931034482758,10.448275862068966,23.79310344827586,11.10344827586207,15.689655172413794,6.103448275862069,2.2413793103448274,13.689655172413794
0,3155.0,2010.0,31,-5.32258064516129,13,18,63.45161290322581,23.70967741935484,62.354838709677416,4.354838709677419,15.419354838709678,11.67741935483871,18.096774193548388,15.32258064516129,23.93548387096774,14.35483870967742,19.903225806451612,10.193548387096774,5.032258064516129,18.419354838709676
0,3156.0,2010.0,31,3.4193548387096775,18,13,66.64516129032258,23.70967741935484,57.67741935483871,5.612903225806452,19.193548387096776,13.612903225806452,19.548387096774192,13.64516129032258,23.419354838709676,15.451612903225806,17.032258064516128,9.580645161290322,2.193548387096774,14.935483870967742
0,3157.0,2010.0,26,-3.6923076923076925,14,12,54.65384615384615,18.96153846153846,51.26923076923077,4.0,12.461538461538462,12.73076923076923,18.46153846153846,10.115384615384615,21.96153846153846,10.538461538461538,17.115384615384617,8.538461538461538,3.1923076923076925,15.961538461538462
0,3158.0,2010.0,27,3.4814814814814814,18,9,63.407407407407405,23.25925925925926,57.666666666666664,6.518518518518518,19.25925925925926,10.37037037037037,15.37037037037037,13.0,25.77777777777778,13.185185185185185,16.666666666666668,9.074074074074074,2.4444444444444446,16.925925925925927
0,3159.0,2010.0,24,-6.875,9,15,57.0,20.708333333333332,56.833333333333336,4.916666666666667,15.458333333333334,10.666666666666666,15.833333333333334,12.208333333333334,25.666666666666668,11.958333333333334,16.291666666666668,5.583333333333333,2.5,16.833333333333332
0,3160.0,2010.0,30,0.4,13,17,66.96666666666667,23.666666666666668,57.5,7.633333333333334,22.166666666666668,12.0,15.766666666666667,12.2,22.933333333333334,12.033333333333333,17.366666666666667,8.533333333333333,3.8333333333333335,18.633333333333333
0,3161.0,2010.0,29,-3.0344827586206895,12,17,60.6551724137931,21.17241379310345,55.96551724137931,6.241379310344827,19.413793103448278,12.068965517241379,17.413793103448278,12.96551724137931,24.517241379310345,13.310344827586206,18.93103448275862,8.655172413793103,2.9310344827586206,16.0
0,3162.0,2010.0,28,4.928571428571429,18,10,65.67857142857143,24.285714285714285,59.285714285714285,5.642857142857143,16.714285714285715,11.464285714285714,17.357142857142858,15.642857142857142,23.321428571428573,13.892857142857142,18.464285714285715,9.535714285714286,3.392857142857143,17.357142857142858
0,3163.0,2010.0,32,34.1875,32,0,81.34375,31.25,60.8125,5.625,16.8125,13.21875,18.28125,13.125,30.625,19.46875,14.78125,9.375,5.5,12.5625
0,3164.0,2010.0,25,-7.04,6,19,55.48,21.96,56.08,2.6,10.44,8.96,15.6,12.72,25.12,11.84,20.68,7.68,2.4,19.08
0,3165.0,2010.0,26,-12.846153846153847,6,20,57.26923076923077,19.5,53.11538461538461,6.269230769230769,17.576923076923077,12.0,17.923076923076923,12.5,23.384615384615383,13.23076923076923,20.0,4.8076923076923075,2.269230769230769,17.23076923076923
0,3166.0,2010.0,30,6.366666666666666,20,10,64.7,22.2,56.166666666666664,7.166666666666667,20.9,13.133333333333333,18.966666666666665,12.933333333333334,25.366666666666667,12.3,14.9,7.3,4.033333333333333,15.933333333333334
0,3167.0,2010.0,27,3.3703703703703702,15,12,74.74074074074075,26.74074074074074,64.70370370370371,8.444444444444445,22.59259259259259,12.814814814814815,20.185185185185187,12.0,21.88888888888889,12.62962962962963,15.148148148148149,11.407407407407407,3.074074074074074,17.925925925925927
0,3168.0,2010.0,32,-1.96875,15,17,67.34375,23.53125,63.4375,5.53125,17.65625,14.75,19.65625,15.59375,23.84375,11.84375,15.9375,7.21875,1.1875,19.03125
0,3169.0,2010.0,27,-13.555555555555555,4,23,61.074074074074076,21.703703703703702,57.407407407407405,4.555555555555555,13.703703703703704,13.11111111111111,19.074074074074073,12.0,26.037037037037038,13.666666666666666,21.11111111111111,7.666666666666667,3.814814814814815,19.48148148148148
0,3170.0,2010.0,29,-3.6551724137931036,14,15,78.6896551724138,26.96551724137931,72.13793103448276,8.758620689655173,26.482758620689655,16.0,22.17241379310345,16.82758620689655,28.103448275862068,17.0,18.06896551724138,10.620689655172415,2.2413793103448274,17.551724137931036
0,3171.0,2010.0,27,-7.888888888888889,11,16,50.81481481481482,17.25925925925926,50.333333333333336,4.111111111111111,14.74074074074074,12.185185185185185,18.37037037037037,12.814814814814815,23.48148148148148,9.74074074074074,19.14814814814815,7.592592592592593,4.148148148148148,12.814814814814815
0,3172.0,2010.0,26,-0.19230769230769232,12,14,65.84615384615384,23.0,54.84615384615385,5.769230769230769,15.884615384615385,14.076923076923077,20.846153846153847,11.884615384615385,26.346153846153847,13.0,19.384615384615383,7.5,3.3076923076923075,20.26923076923077
0,3173.0,2010.0,26,11.26923076923077,21,5,70.76923076923077,25.884615384615383,61.53846153846154,5.461538461538462,17.46153846153846,13.538461538461538,19.346153846153847,14.73076923076923,28.076923076923077,14.461538461538462,16.96153846153846,7.730769230769231,4.076923076923077,16.576923076923077
0,3174.0,2010.0,32,5.4375,21,11,63.125,21.84375,53.5,4.6875,13.53125,14.75,21.1875,13.84375,25.21875,9.375,16.65625,7.40625,3.78125,15.125
0,3175.0,2010.0,28,-11.642857142857142,4,24,46.75,16.321428571428573,54.392857142857146,2.7857142857142856,11.714285714285714,11.321428571428571,16.928571428571427,15.071428571428571,19.428571428571427,6.142857142857143,19.214285714285715,9.392857142857142,2.2142857142857144,16.75
0,3176.0,2010.0,31,0.3870967741935484,18,13,62.61290322580645,22.580645161290324,46.87096774193548,3.935483870967742,10.129032258064516,13.516129032258064,17.774193548387096,8.064516129032258,26.258064516129032,14.516129032258064,18.870967741935484,5.064516129032258,4.838709677419355,12.903225806451612
0,3177.0,2010.0,32,3.84375,21,11,68.0625,25.5625,60.6875,4.875,16.9375,12.0625,15.78125,14.03125,25.3125,15.28125,17.375,9.46875,4.125,17.03125
0,3178.0,2010.0,31,-0.41935483870967744,17,14,61.45161290322581,22.35483870967742,54.645161290322584,6.290322580645161,17.483870967741936,10.451612903225806,15.64516129032258,10.129032258064516,25.096774193548388,13.193548387096774,15.903225806451612,7.064516129032258,1.032258064516129,13.96774193548387
0,3179.0,2010.0,28,0.8571428571428571,13,15,66.10714285714286,23.785714285714285,55.964285714285715,4.392857142857143,11.678571428571429,14.142857142857142,19.642857142857142,12.428571428571429,22.071428571428573,12.678571428571429,16.178571428571427,9.607142857142858,1.6071428571428572,16.107142857142858
0,3180.0,2010.0,30,0.4666666666666667,17,13,60.833333333333336,21.333333333333332,54.03333333333333,6.3,19.266666666666666,11.866666666666667,14.7,9.866666666666667,22.233333333333334,13.1,14.366666666666667,7.133333333333334,1.1,17.066666666666666
0,3181.0,2010.0,32,16.53125,27,5,71.59375,26.84375,63.75,4.5625,14.46875,13.34375,20.15625,17.71875,25.59375,14.25,17.90625,13.375,5.28125,17.6875
0,3182.0,2010.0,31,1.2258064516129032,20,11,63.96774193548387,23.258064516129032,60.25806451612903,5.774193548387097,18.0,11.67741935483871,17.096774193548388,13.064516129032258,24.387096774193548,14.64516129032258,17.548387096774192,10.483870967741936,4.032258064516129,16.161290322580644
0,3183.0,2010.0,32,7.40625,22,10,69.0625,23.5625,57.28125,4.09375,14.03125,17.84375,24.75,13.84375,27.375,14.625,16.90625,7.46875,2.65625,16.71875
0,3184.0,2010.0,28,-5.107142857142857,11,17,54.892857142857146,20.0,51.67857142857143,4.107142857142857,14.357142857142858,10.785714285714286,16.285714285714285,10.321428571428571,27.571428571428573,11.392857142857142,21.642857142857142,7.535714285714286,3.4285714285714284,19.678571428571427
0,3185.0,2010.0,27,3.925925925925926,19,8,70.70370370370371,23.88888888888889,62.03703703703704,6.444444444444445,18.40740740740741,16.48148148148148,25.14814814814815,16.14814814814815,24.48148148148148,12.148148148148149,16.703703703703702,10.962962962962964,4.037037037037037,19.40740740740741
0,3186.0,2010.0,28,-0.07142857142857142,17,11,64.75,23.857142857142858,60.17857142857143,5.5,16.428571428571427,11.535714285714286,16.678571428571427,12.857142857142858,24.285714285714285,12.928571428571429,16.571428571428573,8.321428571428571,3.392857142857143,18.464285714285715
0,3187.0,2010.0,31,8.483870967741936,22,9,72.74193548387096,25.903225806451612,55.354838709677416,5.548387096774194,14.161290322580646,15.387096774193548,21.870967741935484,12.516129032258064,27.129032258064516,16.258064516129032,20.93548387096774,9.03225806451613,2.4838709677419355,18.483870967741936
0,3188.0,2010.0,24,-11.25,5,19,57.333333333333336,20.541666666666668,60.625,4.708333333333333,17.166666666666668,11.541666666666666,18.166666666666668,15.0,20.708333333333332,10.916666666666666,17.916666666666668,10.916666666666666,1.625,19.166666666666668
0,3189.0,2010.0,27,-6.444444444444445,9,18,61.81481481481482,21.962962962962962,59.148148148148145,4.222222222222222,15.11111111111111,13.666666666666666,20.296296296296298,12.481481481481481,27.555555555555557,9.777777777777779,21.88888888888889,9.074074074074074,4.962962962962963,19.074074074074073
0,3190.0,2010.0,31,6.709677419354839,23,8,77.70967741935483,27.483870967741936,66.38709677419355,6.67741935483871,19.0,16.06451612903226,21.387096774193548,16.032258064516128,27.70967741935484,14.419354838709678,17.93548387096774,9.774193548387096,3.4838709677419355,17.548387096774192
0,3191.0,2010.0,30,-15.533333333333333,4,26,56.1,19.866666666666667,56.46666666666667,4.333333333333333,14.7,12.033333333333333,17.733333333333334,11.4,23.233333333333334,11.433333333333334,19.2,8.3,2.8666666666666667,15.833333333333334
0,3192.0,2010.0,29,-5.448275862068965,9,20,57.44827586206897,20.413793103448278,54.89655172413793,4.758620689655173,16.620689655172413,11.862068965517242,16.448275862068964,11.275862068965518,22.862068965517242,9.172413793103448,17.24137931034483,7.931034482758621,2.7586206896551726,18.413793103448278
0,3193.0,2010.0,32,0.6875,19,13,58.375,22.21875,56.34375,4.78125,15.34375,9.15625,13.96875,12.78125,24.5625,12.46875,14.75,6.125,6.40625,13.78125
0,3194.0,2010.0,28,-1.5714285714285714,13,15,66.21428571428571,24.142857142857142,58.142857142857146,5.964285714285714,18.285714285714285,11.964285714285714,16.892857142857142,12.0,22.607142857142858,12.035714285714286,16.392857142857142,8.321428571428571,1.9285714285714286,17.357142857142858
0,3195.0,2010.0,30,12.2,24,6,70.33333333333333,23.066666666666666,55.03333333333333,10.333333333333334,28.466666666666665,13.866666666666667,19.166666666666668,10.1,22.4,17.5,14.4,8.433333333333334,1.9,17.3
0,3196.0,2010.0,30,-1.5666666666666667,14,16,62.333333333333336,22.133333333333333,58.06666666666667,6.7,22.333333333333332,11.366666666666667,16.4,14.933333333333334,23.366666666666667,13.633333333333333,18.766666666666666,8.933333333333334,3.6666666666666665,17.533333333333335
0,3197.0,2010.0,26,-1.2692307692307692,15,11,60.03846153846154,21.0,57.88461538461539,5.615384615384615,18.384615384615383,12.423076923076923,18.346153846153847,15.923076923076923,26.884615384615383,9.038461538461538,19.96153846153846,7.846153846153846,3.576923076923077,16.692307692307693
0,3198.0,2010.0,29,-2.413793103448276,13,16,60.6551724137931,21.96551724137931,55.06896551724138,5.620689655172414,17.517241379310345,11.10344827586207,16.17241379310345,12.689655172413794,25.03448275862069,11.724137931034482,20.344827586206897,8.241379310344827,5.172413793103448,16.82758620689655
0,3199.0,2010.0,30,14.366666666666667,25,5,74.46666666666667,26.4,59.2,6.1,16.1,15.566666666666666,21.8,14.4,27.266666666666666,15.333333333333334,19.033333333333335,8.833333333333334,4.033333333333333,17.133333333333333
0,3200.0,2010.0,30,-7.166666666666667,8,22,55.93333333333333,19.933333333333334,52.43333333333333,4.6,15.1,11.466666666666667,16.766666666666666,10.166666666666666,22.166666666666668,10.8,16.466666666666665,8.333333333333334,1.6666666666666667,15.6
0,3201.0,2010.0,33,12.878787878787879,27,6,73.45454545454545,25.848484848484848,61.57575757575758,8.818181818181818,24.848484848484848,12.93939393939394,18.242424242424242,13.878787878787879,24.575757575757574,14.636363636363637,15.636363636363637,10.393939393939394,2.606060606060606,16.393939393939394
0,3202.0,2010.0,30,-8.133333333333333,6,24,55.733333333333334,18.566666666666666,52.0,5.3,16.433333333333334,13.3,19.066666666666666,12.2,21.066666666666666,10.8,18.333333333333332,9.1,3.5,16.466666666666665
0,3203.0,2010.0,28,-10.25,6,22,54.82142857142857,20.571428571428573,56.714285714285715,3.9285714285714284,14.214285714285714,9.75,14.357142857142858,11.892857142857142,24.535714285714285,10.928571428571429,17.142857142857142,7.428571428571429,3.0714285714285716,15.214285714285714
0,3204.0,2010.0,29,0.896551724137931,17,12,58.37931034482759,19.655172413793103,51.37931034482759,5.172413793103448,16.20689655172414,13.89655172413793,19.862068965517242,11.172413793103448,23.103448275862068,11.827586206896552,16.655172413793103,8.827586206896552,1.9655172413793103,15.827586206896552
0,3205.0,2010.0,28,9.607142857142858,24,4,68.78571428571429,24.178571428571427,57.357142857142854,5.178571428571429,14.178571428571429,15.25,22.321428571428573,12.714285714285714,26.857142857142858,14.25,17.285714285714285,9.785714285714286,4.357142857142857,18.964285714285715
0,3206.0,2010.0,30,-7.6,10,20,53.766666666666666,20.1,55.4,3.0,11.8,10.566666666666666,15.933333333333334,13.266666666666667,21.166666666666668,10.766666666666667,18.466666666666665,8.533333333333333,4.0,17.033333333333335
0,3207.0,2010.0,30,9.666666666666666,24,6,68.03333333333333,23.833333333333332,60.266666666666666,6.333333333333333,20.066666666666666,14.033333333333333,19.533333333333335,15.766666666666667,19.466666666666665,15.866666666666667,16.3,13.366666666666667,2.6,18.033333333333335
0,3208.0,2010.0,31,8.419354838709678,23,8,62.96774193548387,22.516129032258064,57.806451612903224,4.903225806451613,17.096774193548388,13.03225806451613,19.612903225806452,14.870967741935484,25.258064516129032,11.838709677419354,16.29032258064516,8.67741935483871,5.387096774193548,14.548387096774194
0,3209.0,2010.0,30,3.566666666666667,15,15,58.86666666666667,22.633333333333333,55.8,2.8333333333333335,9.966666666666667,10.766666666666667,16.466666666666665,12.9,21.533333333333335,13.466666666666667,16.166666666666668,10.9,3.0,17.1
0,3210.0,2010.0,32,8.5625,23,9,66.21875,23.71875,58.375,2.75,10.5625,16.03125,22.5625,15.8125,25.3125,15.0,18.9375,10.6875,2.34375,17.21875
0,3211.0,2010.0,31,23.29032258064516,27,4,80.93548387096774,31.870967741935484,66.6774193548387,4.870967741935484,15.096774193548388,12.32258064516129,16.677419354838708,14.838709677419354,26.774193548387096,19.35483870967742,15.67741935483871,11.129032258064516,4.580645161290323,15.064516129032258
0,3212.0,2010.0,27,-3.5925925925925926,12,15,57.77777777777778,19.11111111111111,50.22222222222222,5.111111111111111,15.88888888888889,14.444444444444445,21.51851851851852,12.074074074074074,23.48148148148148,10.555555555555555,22.037037037037038,8.518518518518519,3.5925925925925926,17.40740740740741
0,3214.0,2010.0,30,7.7,19,11,62.833333333333336,22.2,60.1,4.9,16.1,13.533333333333333,18.933333333333334,14.966666666666667,22.666666666666668,11.6,15.533333333333333,10.1,2.2333333333333334,18.833333333333332
0,3216.0,2010.0,31,12.870967741935484,27,4,63.0,21.93548387096774,54.16129032258065,5.419354838709677,18.870967741935484,13.709677419354838,19.70967741935484,13.580645161290322,26.387096774193548,12.516129032258064,16.29032258064516,7.258064516129032,5.032258064516129,14.741935483870968
0,3217.0,2010.0,28,4.642857142857143,20,8,68.75,25.285714285714285,58.92857142857143,7.035714285714286,18.357142857142858,11.142857142857142,15.107142857142858,12.142857142857142,24.25,14.642857142857142,16.214285714285715,7.75,5.428571428571429,15.607142857142858
0,3218.0,2010.0,25,-9.28,8,17,60.92,22.6,55.48,4.04,12.88,11.68,19.0,12.28,25.0,11.52,20.28,6.28,3.96,18.6
0,3219.0,2010.0,31,1.3870967741935485,17,14,66.45161290322581,23.903225806451612,60.03225806451613,4.967741935483871,14.709677419354838,13.67741935483871,19.516129032258064,13.0,25.387096774193548,13.225806451612904,17.483870967741936,9.0,5.483870967741935,18.387096774193548
0,3220.0,2010.0,32,3.25,19,13,61.6875,22.125,54.40625,3.4375,10.5625,14.0,21.125,14.4375,26.03125,12.90625,21.78125,9.09375,5.03125,19.0
